Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Promo_Dependency_Score,Customer_Value_Score,Engagement_Tier,Satisfaction_Flag,Discount_Free_Buyer,Customer_Value_Tier
1781,67,Male,Jewelry,Accessories,81,North Dakota,S,Gray,Summer,4.2,No,Next Day Air,No,No,49,Credit Card,Weekly,0,3969,6,High,True,High Value
1782,31,Male,T-Shirt,Clothing,33,Iowa,M,Pink,Fall,3.7,No,Express,No,No,49,Bank Transfer,Quarterly,0,1617,2,Neutral,True,Mid Value
1783,52,Male,Pants,Clothing,88,Utah,M,Lavender,Fall,2.7,No,Next Day Air,No,No,40,Bank Transfer,Fortnightly,0,3520,5,Low,True,High Value
1784,42,Male,Handbag,Accessories,49,Ohio,L,Lavender,Winter,3.3,No,Free Shipping,No,No,30,Credit Card,Monthly,0,1470,3,Neutral,True,Mid Value
1785,32,Male,Backpack,Accessories,31,Louisiana,L,Yellow,Summer,4.8,No,Standard,No,No,4,Debit Card,Quarterly,0,124,2,High,True,Low Value
1786,47,Male,Gloves,Accessories,29,Iowa,S,Peach,Fall,4.1,No,Next Day Air,No,No,22,Venmo,Monthly,0,638,3,High,True,Mid Value
1787,45,Male,Jacket,Outerwear,34,Maryland,M,Brown,Spring,4.6,No,2-Day Shipping,No,No,22,Venmo,Monthly,0,748,3,High,True,Mid Value
1788,20,Male,Sweater,Clothing,38,Montana,L,Gold,Fall,4.9,No,2-Day Shipping,No,No,10,Bank Transfer,Quarterly,0,380,2,High,True,Low Value
1789,66,Male,Blouse,Clothing,41,Illinois,L,Pink,Summer,3.1,No,Store Pickup,No,No,23,Cash,Bi-Weekly,0,943,4,Neutral,True,Mid Value
1790,52,Male,Blouse,Clothing,34,Arizona,L,Peach,Spring,3.0,No,2-Day Shipping,No,No,43,Debit Card,Quarterly,0,1462,2,Neutral,True,Mid Value
1791,50,Male,Gloves,Accessories,26,North Carolina,S,Violet,Summer,3.7,No,Store Pickup,No,No,31,Paypal,Bi-Weekly,0,806,4,Neutral,True,Mid Value
1792,62,Male,Jeans,Clothing,98,Montana,S,Purple,Winter,4.0,No,Store Pickup,No,No,38,Cash,Annually,0,3724,1,High,True,High Value
1793,38,Male,Sneakers,Footwear,59,Iowa,M,Peach,Fall,3.0,No,Express,No,No,22,Debit Card,Every 3 Months,0,1298,2,Neutral,True,Mid Value
1794,65,Male,Hat,Accessories,92,Iowa,S,White,Fall,3.8,No,Store Pickup,No,No,45,Cash,Every 3 Months,0,4140,2,Neutral,True,High Value
1795,60,Male,Backpack,Accessories,40,Ohio,L,Indigo,Spring,3.7,No,Express,No,No,21,Debit Card,Fortnightly,0,840,5,Neutral,True,Mid Value
1796,68,Male,Jeans,Clothing,20,Wisconsin,S,Violet,Fall,4.0,No,2-Day Shipping,No,No,9,Debit Card,Fortnightly,0,180,5,High,True,Low Value
1797,62,Male,Skirt,Clothing,35,South Carolina,S,Brown,Spring,3.1,No,Store Pickup,No,No,34,Venmo,Weekly,0,1190,6,Neutral,True,Mid Value
1798,62,Male,Belt,Accessories,35,Oregon,L,Maroon,Spring,3.9,No,2-Day Shipping,No,No,26,Venmo,Weekly,0,910,6,Neutral,True,Mid Value
1799,40,Male,Dress,Clothing,82,North Dakota,L,Magenta,Winter,3.7,No,Express,No,No,1,Cash,Weekly,0,82,6,Neutral,True,Low Value
1800,32,Male,Hoodie,Clothing,48,California,M,Charcoal,Fall,3.9,No,Express,No,No,47,Venmo,Weekly,0,2256,6,Neutral,True,High Value
1801,22,Male,Coat,Outerwear,58,Mississippi,XL,Indigo,Winter,2.7,No,Express,No,No,30,Credit Card,Weekly,0,1740,6,Low,True,Mid Value
1802,33,Male,Sweater,Clothing,57,New Jersey,M,Turquoise,Spring,3.9,No,Express,No,No,48,Debit Card,Fortnightly,0,2736,5,Neutral,True,High Value
1803,57,Male,Shorts,Clothing,96,Rhode Island,L,Turquoise,Winter,2.6,No,Store Pickup,No,No,31,Venmo,Bi-Weekly,0,2976,4,Low,True,High Value
1804,60,Male,Sneakers,Footwear,97,New Hampshire,S,Gray,Summer,3.5,No,Free Shipping,No,No,33,Venmo,Fortnightly,0,3201,5,Neutral,True,High Value
1805,30,Male,Sweater,Clothing,42,Louisiana,L,Peach,Winter,4.4,No,Next Day Air,No,No,39,Credit Card,Weekly,0,1638,6,High,True,Mid Value
1806,41,Male,T-Shirt,Clothing,62,Arizona,L,Gold,Spring,4.9,No,Store Pickup,No,No,46,Debit Card,Weekly,0,2852,6,High,True,High Value
1807,58,Male,Handbag,Accessories,67,Rhode Island,M,Green,Fall,3.9,No,Standard,No,No,24,Venmo,Annually,0,1608,1,Neutral,True,Mid Value
1808,34,Male,Sneakers,Footwear,46,Vermont,L,Gold,Summer,3.5,No,Standard,No,No,37,Venmo,Fortnightly,0,1702,5,Neutral,True,Mid Value
1809,67,Male,Jacket,Outerwear,71,Tennessee,M,Lavender,Spring,4.3,No,Next Day Air,No,No,7,Debit Card,Monthly,0,497,3,High,True,Low Value
1810,58,Male,Backpack,Accessories,99,Alaska,S,Blue,Fall,3.4,No,Free Shipping,No,No,6,Debit Card,Fortnightly,0,594,5,Neutral,True,Low Value
1811,41,Male,Jeans,Clothing,28,Maryland,M,Magenta,Fall,2.7,No,Standard,No,No,16,Cash,Bi-Weekly,0,448,4,Low,True,Low Value
1812,42,Male,Belt,Accessories,77,Wisconsin,L,Blue,Summer,3.6,No,Standard,No,No,33,Bank Transfer,Annually,0,2541,1,Neutral,True,High Value
1813,50,Male,Boots,Footwear,63,Nevada,S,Blue,Summer,4.9,No,Express,No,No,18,Paypal,Bi-Weekly,0,1134,4,High,True,Mid Value
1814,40,Male,Shorts,Clothing,62,Illinois,M,Olive,Spring,3.5,No,Free Shipping,No,No,24,Paypal,Weekly,0,1488,6,Neutral,True,Mid Value
1815,32,Male,Jeans,Clothing,92,Montana,M,White,Summer,3.8,No,Free Shipping,No,No,24,Cash,Quarterly,0,2208,2,Neutral,True,Mid Value
1816,51,Male,Shoes,Footwear,72,New Mexico,L,White,Winter,4.5,No,2-Day Shipping,No,No,48,Credit Card,Every 3 Months,0,3456,2,High,True,High Value
1817,26,Male,Hat,Accessories,79,Virginia,M,Purple,Summer,4.0,No,Express,No,No,4,Cash,Weekly,0,316,6,High,True,Low Value
1818,32,Male,T-Shirt,Clothing,27,Delaware,M,White,Summer,4.7,No,Free Shipping,No,No,20,Cash,Weekly,0,540,6,High,True,Low Value
1819,58,Male,Sunglasses,Accessories,39,North Carolina,M,White,Fall,3.8,No,Express,No,No,47,Debit Card,Every 3 Months,0,1833,2,Neutral,True,Mid Value
1820,51,Male,Socks,Clothing,86,Nevada,S,Peach,Spring,4.5,No,Next Day Air,No,No,50,Cash,Quarterly,0,4300,2,High,True,High Value
1821,19,Male,Shirt,Clothing,94,Washington,XL,Gold,Fall,5.0,No,Express,No,No,31,Paypal,Monthly,0,2914,3,High,True,High Value
1822,57,Male,Shorts,Clothing,53,Maine,M,Teal,Spring,2.8,No,Express,No,No,29,Paypal,Quarterly,0,1537,2,Low,True,Mid Value
1823,66,Male,Shirt,Clothing,85,Connecticut,S,Cyan,Summer,4.4,No,Standard,No,No,4,Cash,Annually,0,340,1,High,True,Low Value
1824,62,Male,Socks,Clothing,50,Louisiana,L,Pink,Fall,4.7,No,Free Shipping,No,No,40,Bank Transfer,Bi-Weekly,0,2000,4,High,True,Mid Value
1825,58,Male,Pants,Clothing,47,Illinois,XL,Magenta,Winter,3.8,No,Express,No,No,31,Cash,Monthly,0,1457,3,Neutral,True,Mid Value
1826,23,Male,Boots,Footwear,75,South Dakota,M,Pink,Winter,4.9,No,Next Day Air,No,No,41,Credit Card,Weekly,0,3075,6,High,True,High Value
1827,45,Male,T-Shirt,Clothing,60,Indiana,M,Turquoise,Winter,4.2,No,Express,No,No,44,Debit Card,Annually,0,2640,1,High,True,High Value
1828,20,Male,T-Shirt,Clothing,36,Vermont,S,Pink,Spring,4.9,No,2-Day Shipping,No,No,31,Bank Transfer,Weekly,0,1116,6,High,True,Mid Value
1829,33,Male,Coat,Outerwear,80,New Hampshire,L,Gray,Spring,3.9,No,Express,No,No,45,Cash,Every 3 Months,0,3600,2,Neutral,True,High Value
1830,30,Male,Hat,Accessories,96,Oregon,M,White,Spring,4.9,No,2-Day Shipping,No,No,50,Credit Card,Quarterly,0,4800,2,High,True,High Value
1831,50,Male,Sunglasses,Accessories,80,Kansas,M,Blue,Winter,4.8,No,Express,No,No,7,Venmo,Annually,0,560,1,High,True,Low Value
1832,62,Male,Blouse,Clothing,71,Maine,M,Cyan,Summer,3.3,No,Free Shipping,No,No,5,Bank Transfer,Every 3 Months,0,355,2,Neutral,True,Low Value
1833,69,Male,Jewelry,Accessories,29,Louisiana,M,Blue,Fall,4.6,No,Free Shipping,No,No,48,Cash,Monthly,0,1392,3,High,True,Mid Value
1834,34,Male,Jewelry,Accessories,53,Louisiana,M,Yellow,Spring,4.5,No,2-Day Shipping,No,No,19,Paypal,Fortnightly,0,1007,5,High,True,Mid Value
1835,49,Male,Skirt,Clothing,35,Indiana,M,Charcoal,Summer,4.1,No,2-Day Shipping,No,No,39,Venmo,Fortnightly,0,1365,5,High,True,Mid Value
1836,65,Male,Scarf,Accessories,75,Kentucky,M,Lavender,Fall,3.2,No,2-Day Shipping,No,No,45,Credit Card,Quarterly,0,3375,2,Neutral,True,High Value
1837,66,Male,Pants,Clothing,52,South Carolina,M,Teal,Fall,4.2,No,2-Day Shipping,No,No,35,Credit Card,Monthly,0,1820,3,High,True,Mid Value
1838,41,Male,Hat,Accessories,77,Montana,M,Beige,Winter,4.8,No,Free Shipping,No,No,8,Venmo,Monthly,0,616,3,High,True,Low Value
1839,37,Male,Gloves,Accessories,24,Vermont,L,Blue,Fall,4.1,No,Next Day Air,No,No,11,Credit Card,Quarterly,0,264,2,High,True,Low Value
1840,32,Male,Shirt,Clothing,78,Mississippi,XL,Purple,Winter,3.7,No,Store Pickup,No,No,32,Cash,Annually,0,2496,1,Neutral,True,High Value
1841,42,Male,Sandals,Footwear,98,Wyoming,M,Gold,Winter,2.6,No,Store Pickup,No,No,46,Bank Transfer,Every 3 Months,0,4508,2,Low,True,High Value
1842,31,Male,Socks,Clothing,57,Vermont,L,Blue,Winter,3.0,No,Standard,No,No,7,Paypal,Every 3 Months,0,399,2,Neutral,True,Low Value
1843,61,Male,Handbag,Accessories,78,Alabama,M,Black,Summer,4.4,No,Express,No,No,1,Debit Card,Annually,0,78,1,High,True,Low Value
1844,36,Male,Jacket,Outerwear,76,Kentucky,M,Charcoal,Fall,4.7,No,Next Day Air,No,No,32,Credit Card,Monthly,0,2432,3,High,True,High Value
1845,60,Male,Shorts,Clothing,26,South Dakota,M,Purple,Spring,2.7,No,2-Day Shipping,No,No,31,Credit Card,Annually,0,806,1,Low,True,Mid Value
1846,51,Male,Sandals,Footwear,78,Delaware,M,Orange,Winter,2.8,No,2-Day Shipping,No,No,39,Bank Transfer,Quarterly,0,3042,2,Low,True,High Value
1847,68,Male,Scarf,Accessories,53,Wisconsin,M,Yellow,Summer,2.9,No,Standard,No,No,9,Venmo,Quarterly,0,477,2,Low,True,Low Value
1848,46,Male,Sandals,Footwear,100,Arizona,XL,Cyan,Summer,4.4,No,Free Shipping,No,No,49,Credit Card,Weekly,0,4900,6,High,True,High Value
1849,19,Male,Jeans,Clothing,73,Maine,XL,Yellow,Winter,2.7,No,Express,No,No,34,Cash,Every 3 Months,0,2482,2,Low,True,High Value
1850,30,Male,Skirt,Clothing,40,New Mexico,M,Maroon,Winter,4.5,No,Store Pickup,No,No,35,Bank Transfer,Monthly,0,1400,3,High,True,Mid Value
1851,51,Male,Gloves,Accessories,76,Wyoming,S,Black,Winter,2.8,No,Store Pickup,No,No,50,Debit Card,Weekly,0,3800,6,Low,True,High Value
1852,28,Male,Skirt,Clothing,80,Delaware,S,Lavender,Fall,3.1,No,Free Shipping,No,No,4,Bank Transfer,Fortnightly,0,320,5,Neutral,True,Low Value
1853,41,Male,Sweater,Clothing,80,Pennsylvania,XL,Violet,Winter,3.8,No,Store Pickup,No,No,32,Cash,Weekly,0,2560,6,Neutral,True,High Value
1854,29,Male,Blouse,Clothing,67,North Dakota,XL,Olive,Spring,2.9,No,Express,No,No,11,Paypal,Fortnightly,0,737,5,Low,True,Mid Value
1855,25,Male,Sweater,Clothing,61,Kentucky,M,Teal,Spring,3.8,No,Express,No,No,49,Credit Card,Annually,0,2989,1,Neutral,True,High Value
1856,60,Male,Shirt,Clothing,76,Rhode Island,XL,Teal,Spring,4.7,No,Standard,No,No,9,Cash,Annually,0,684,1,High,True,Mid Value
1857,63,Male,Jewelry,Accessories,55,Arizona,XL,Beige,Summer,3.2,No,Free Shipping,No,No,30,Paypal,Bi-Weekly,0,1650,4,Neutral,True,Mid Value
1858,51,Male,T-Shirt,Clothing,85,Colorado,L,Maroon,Summer,4.0,No,Next Day Air,No,No,33,Cash,Monthly,0,2805,3,High,True,High Value
1859,22,Male,Scarf,Accessories,69,Maine,S,Peach,Spring,4.9,No,2-Day Shipping,No,No,8,Debit Card,Annually,0,552,1,High,True,Low Value
1860,54,Male,Belt,Accessories,26,New Jersey,L,Beige,Summer,3.7,No,Store Pickup,No,No,29,Debit Card,Fortnightly,0,754,5,Neutral,True,Mid Value
1861,18,Male,T-Shirt,Clothing,64,Kansas,M,Silver,Summer,4.8,No,Next Day Air,No,No,4,Credit Card,Monthly,0,256,3,High,True,Low Value
1862,29,Male,Sneakers,Footwear,60,South Dakota,S,Peach,Fall,3.6,No,Standard,No,No,19,Debit Card,Monthly,0,1140,3,Neutral,True,Mid Value
1863,59,Male,Gloves,Accessories,36,New Hampshire,M,Turquoise,Winter,4.6,No,Express,No,No,10,Paypal,Fortnightly,0,360,5,High,True,Low Value
1864,25,Male,Sandals,Footwear,21,Connecticut,L,Orange,Spring,4.3,No,2-Day Shipping,No,No,39,Debit Card,Monthly,0,819,3,High,True,Mid Value
1865,19,Male,Backpack,Accessories,72,Wyoming,S,Cyan,Fall,3.2,No,2-Day Shipping,No,No,21,Venmo,Quarterly,0,1512,2,Neutral,True,Mid Value
1866,56,Male,Pants,Clothing,62,Missouri,S,Silver,Summer,3.8,No,Store Pickup,No,No,12,Bank Transfer,Monthly,0,744,3,Neutral,True,Mid Value
1867,31,Male,T-Shirt,Clothing,44,Alaska,XL,Gold,Winter,4.2,No,Standard,No,No,9,Credit Card,Fortnightly,0,396,5,High,True,Low Value
1868,45,Male,Skirt,Clothing,52,Delaware,M,Brown,Fall,3.4,No,2-Day Shipping,No,No,20,Venmo,Quarterly,0,1040,2,Neutral,True,Mid Value
1869,23,Male,Gloves,Accessories,58,Indiana,M,Silver,Spring,4.7,No,Next Day Air,No,No,44,Cash,Fortnightly,0,2552,5,High,True,High Value
1870,18,Male,Blouse,Clothing,77,West Virginia,S,Beige,Spring,3.9,No,2-Day Shipping,No,No,16,Debit Card,Every 3 Months,0,1232,2,Neutral,True,Mid Value
1871,43,Male,Blouse,Clothing,99,Wyoming,L,Violet,Spring,4.3,No,Store Pickup,No,No,27,Debit Card,Fortnightly,0,2673,5,High,True,High Value
1872,56,Male,Jeans,Clothing,96,Illinois,XL,Violet,Fall,2.7,No,Standard,No,No,14,Cash,Every 3 Months,0,1344,2,Low,True,Mid Value
1873,43,Male,T-Shirt,Clothing,64,Alaska,M,Lavender,Summer,4.6,No,Standard,No,No,24,Credit Card,Monthly,0,1536,3,High,True,Mid Value
1874,64,Male,Sweater,Clothing,44,Wisconsin,XL,Red,Fall,2.9,No,Express,No,No,49,Bank Transfer,Weekly,0,2156,6,Low,True,Mid Value
1875,67,Male,Pants,Clothing,33,Indiana,L,Purple,Fall,3.6,No,Free Shipping,No,No,14,Cash,Weekly,0,462,6,Neutral,True,Low Value
1876,63,Male,Boots,Footwear,71,Tennessee,M,Brown,Winter,3.9,No,Next Day Air,No,No,6,Credit Card,Quarterly,0,426,2,Neutral,True,Low Value
1877,54,Male,Skirt,Clothing,36,Illinois,M,Gray,Fall,2.6,No,Standard,No,No,20,Venmo,Quarterly,0,720,2,Low,True,Mid Value
1878,69,Male,Gloves,Accessories,62,Pennsylvania,L,Pink,Fall,3.6,No,Express,No,No,3,Credit Card,Annually,0,186,1,Neutral,True,Low Value
1879,34,Male,Socks,Clothing,29,Oklahoma,L,Magenta,Summer,3.4,No,Store Pickup,No,No,5,Credit Card,Monthly,0,145,3,Neutral,True,Low Value
1880,56,Male,T-Shirt,Clothing,33,Tennessee,L,Charcoal,Spring,3.5,No,Express,No,No,46,Cash,Bi-Weekly,0,1518,4,Neutral,True,Mid Value
1881,34,Male,Blouse,Clothing,33,New Jersey,L,Yellow,Fall,3.1,No,2-Day Shipping,No,No,8,Debit Card,Monthly,0,264,3,Neutral,True,Low Value
1882,58,Male,Blouse,Clothing,41,New Jersey,M,Red,Winter,4.3,No,Standard,No,No,13,Cash,Bi-Weekly,0,533,4,High,True,Low Value
1883,44,Male,Scarf,Accessories,54,Tennessee,L,Blue,Winter,5.0,No,Store Pickup,No,No,25,Bank Transfer,Quarterly,0,1350,2,High,True,Mid Value
1884,25,Male,Backpack,Accessories,58,Georgia,M,Cyan,Spring,4.9,No,Store Pickup,No,No,39,Debit Card,Fortnightly,0,2262,5,High,True,High Value
1885,27,Male,Shorts,Clothing,30,Arizona,S,Pink,Summer,4.3,No,Next Day Air,No,No,15,Bank Transfer,Bi-Weekly,0,450,4,High,True,Low Value
1886,26,Male,Jewelry,Accessories,53,Nevada,S,Maroon,Winter,4.4,No,Standard,No,No,35,Cash,Monthly,0,1855,3,High,True,Mid Value
1887,18,Male,Gloves,Accessories,91,Arkansas,L,Beige,Spring,4.4,No,Next Day Air,No,No,46,Cash,Bi-Weekly,0,4186,4,High,True,High Value
1888,64,Male,Hoodie,Clothing,44,North Dakota,XL,Gold,Fall,3.5,No,Express,No,No,3,Paypal,Monthly,0,132,3,Neutral,True,Low Value
1889,62,Male,Hoodie,Clothing,89,South Dakota,XL,Turquoise,Winter,3.4,No,Free Shipping,No,No,48,Credit Card,Weekly,0,4272,6,Neutral,True,High Value
1890,59,Male,Skirt,Clothing,57,North Carolina,L,Peach,Spring,2.5,No,Next Day Air,No,No,27,Bank Transfer,Weekly,0,1539,6,Low,True,Mid Value
1891,36,Male,Sunglasses,Accessories,57,Hawaii,M,Lavender,Spring,3.4,No,Store Pickup,No,No,5,Credit Card,Weekly,0,285,6,Neutral,True,Low Value
1892,69,Male,Jewelry,Accessories,74,New Hampshire,M,Gray,Summer,2.6,No,Next Day Air,No,No,48,Debit Card,Quarterly,0,3552,2,Low,True,High Value
1893,39,Male,Jacket,Outerwear,30,California,M,Blue,Fall,4.6,No,2-Day Shipping,No,No,12,Venmo,Weekly,0,360,6,High,True,Low Value
1894,28,Male,Dress,Clothing,20,Delaware,L,Red,Summer,3.7,No,Express,No,No,10,Paypal,Fortnightly,0,200,5,Neutral,True,Low Value
1895,42,Male,Hoodie,Clothing,90,Arizona,M,Purple,Fall,2.5,No,Free Shipping,No,No,48,Debit Card,Bi-Weekly,0,4320,4,Low,True,High Value
1896,31,Male,Jeans,Clothing,61,Washington,L,Indigo,Fall,4.5,No,Express,No,No,3,Debit Card,Monthly,0,183,3,High,True,Low Value
1897,57,Male,Sandals,Footwear,51,Nevada,M,Gold,Fall,2.9,No,Standard,No,No,19,Venmo,Monthly,0,969,3,Low,True,Mid Value
1898,53,Male,Sunglasses,Accessories,97,Alaska,L,Teal,Winter,2.9,No,Free Shipping,No,No,11,Debit Card,Fortnightly,0,1067,5,Low,True,Mid Value
1899,59,Male,Pants,Clothing,97,Texas,L,Magenta,Fall,3.5,No,Next Day Air,No,No,25,Venmo,Monthly,0,2425,3,Neutral,True,High Value
1900,32,Male,Shorts,Clothing,40,New York,L,Maroon,Winter,4.2,No,Store Pickup,No,No,42,Paypal,Weekly,0,1680,6,High,True,Mid Value
1901,65,Male,Jewelry,Accessories,85,Iowa,S,Blue,Summer,3.3,No,Free Shipping,No,No,34,Cash,Quarterly,0,2890,2,Neutral,True,High Value
1902,56,Male,Socks,Clothing,76,Arizona,S,Beige,Winter,3.9,No,Store Pickup,No,No,50,Cash,Quarterly,0,3800,2,Neutral,True,High Value
1903,31,Male,Sandals,Footwear,22,New Mexico,S,Olive,Spring,5.0,No,Store Pickup,No,No,21,Venmo,Monthly,0,462,3,High,True,Low Value
1904,59,Male,Pants,Clothing,63,North Carolina,M,Gold,Summer,3.3,No,Standard,No,No,37,Bank Transfer,Weekly,0,2331,6,Neutral,True,High Value
1905,22,Male,T-Shirt,Clothing,71,Nevada,S,Silver,Spring,4.2,No,Free Shipping,No,No,46,Cash,Monthly,0,3266,3,High,True,High Value
1906,47,Male,Boots,Footwear,35,Idaho,M,Teal,Summer,4.9,No,2-Day Shipping,No,No,14,Bank Transfer,Fortnightly,0,490,5,High,True,Low Value
1907,23,Male,Backpack,Accessories,30,Vermont,M,Green,Spring,4.6,No,2-Day Shipping,No,No,24,Paypal,Fortnightly,0,720,5,High,True,Mid Value
1908,69,Male,Skirt,Clothing,74,New Mexico,L,Orange,Fall,4.8,No,Store Pickup,No,No,36,Credit Card,Every 3 Months,0,2664,2,High,True,High Value
1909,18,Male,Scarf,Accessories,71,Georgia,XL,Charcoal,Winter,2.7,No,Next Day Air,No,No,19,Debit Card,Bi-Weekly,0,1349,4,Low,True,Mid Value
1910,50,Male,Sweater,Clothing,84,Kentucky,S,Black,Spring,4.3,No,Store Pickup,No,No,12,Credit Card,Monthly,0,1008,3,High,True,Mid Value
1911,29,Male,Sandals,Footwear,38,New York,S,Yellow,Fall,3.8,No,Express,No,No,13,Debit Card,Quarterly,0,494,2,Neutral,True,Low Value
1912,65,Male,Jewelry,Accessories,81,Arizona,M,Gray,Spring,4.9,No,Express,No,No,32,Debit Card,Bi-Weekly,0,2592,4,High,True,High Value
1913,29,Male,Sweater,Clothing,56,Colorado,S,Charcoal,Winter,3.4,No,2-Day Shipping,No,No,5,Credit Card,Bi-Weekly,0,280,4,Neutral,True,Low Value
1914,49,Male,Skirt,Clothing,48,Kentucky,M,Peach,Winter,3.6,No,Express,No,No,29,Cash,Annually,0,1392,1,Neutral,True,Mid Value
1915,28,Male,Shorts,Clothing,97,Alaska,L,Green,Fall,3.4,No,Standard,No,No,40,Credit Card,Fortnightly,0,3880,5,Neutral,True,High Value
1916,51,Male,Backpack,Accessories,74,Alabama,M,Magenta,Fall,4.7,No,2-Day Shipping,No,No,44,Cash,Weekly,0,3256,6,High,True,High Value
1917,26,Male,Hoodie,Clothing,50,Connecticut,S,Beige,Winter,3.0,No,Next Day Air,No,No,3,Debit Card,Bi-Weekly,0,150,4,Neutral,True,Low Value
1918,38,Male,Skirt,Clothing,71,Hawaii,L,Black,Winter,3.4,No,Free Shipping,No,No,35,Paypal,Bi-Weekly,0,2485,4,Neutral,True,High Value
1919,35,Male,Skirt,Clothing,33,Idaho,S,Purple,Summer,4.6,No,Standard,No,No,33,Debit Card,Monthly,0,1089,3,High,True,Mid Value
1920,34,Male,Backpack,Accessories,56,Virginia,M,Olive,Summer,3.1,No,Express,No,No,20,Paypal,Bi-Weekly,0,1120,4,Neutral,True,Mid Value
1921,51,Male,Blouse,Clothing,84,Connecticut,M,Purple,Spring,2.8,No,Standard,No,No,40,Cash,Every 3 Months,0,3360,2,Low,True,High Value
1922,47,Male,Shirt,Clothing,36,Michigan,M,Green,Fall,3.5,No,Store Pickup,No,No,13,Venmo,Annually,0,468,1,Neutral,True,Low Value
1923,18,Male,Gloves,Accessories,63,Kentucky,S,Peach,Summer,4.6,No,Standard,No,No,9,Paypal,Monthly,0,567,3,High,True,Low Value
1924,64,Male,Sandals,Footwear,36,Nebraska,XL,Blue,Summer,4.3,No,Standard,No,No,7,Cash,Annually,0,252,1,High,True,Low Value
1925,30,Male,Jacket,Outerwear,63,Michigan,M,Gray,Fall,4.8,No,Free Shipping,No,No,42,Paypal,Quarterly,0,2646,2,High,True,High Value
1926,59,Male,Sneakers,Footwear,32,Utah,L,Black,Winter,2.9,No,Express,No,No,44,Credit Card,Fortnightly,0,1408,5,Low,True,Mid Value
1927,66,Male,Backpack,Accessories,93,New Mexico,M,Silver,Spring,3.0,No,Express,No,No,6,Paypal,Annually,0,558,1,Neutral,True,Low Value
1928,40,Male,Pants,Clothing,29,Florida,M,Pink,Summer,2.9,No,Standard,No,No,8,Cash,Every 3 Months,0,232,2,Low,True,Low Value
1929,25,Male,Sunglasses,Accessories,92,Mississippi,S,Lavender,Summer,3.7,No,Standard,No,No,10,Paypal,Weekly,0,920,6,Neutral,True,Mid Value
1930,59,Male,Jeans,Clothing,33,Hawaii,L,Brown,Fall,4.7,No,Standard,No,No,46,Venmo,Quarterly,0,1518,2,High,True,Mid Value
1931,66,Male,Pants,Clothing,52,North Carolina,L,Turquoise,Spring,3.5,No,Store Pickup,No,No,26,Cash,Weekly,0,1352,6,Neutral,True,Mid Value
1932,54,Male,Jewelry,Accessories,42,Illinois,S,Olive,Spring,2.7,No,Store Pickup,No,No,6,Debit Card,Every 3 Months,0,252,2,Low,True,Low Value
1933,42,Male,Hoodie,Clothing,36,Maryland,M,White,Spring,5.0,No,Free Shipping,No,No,47,Credit Card,Every 3 Months,0,1692,2,High,True,Mid Value
1934,48,Male,Sandals,Footwear,67,Montana,L,Violet,Summer,4.1,No,Next Day Air,No,No,28,Venmo,Annually,0,1876,1,High,True,Mid Value
1935,34,Male,Jacket,Outerwear,43,Michigan,L,Gold,Winter,2.7,No,Free Shipping,No,No,23,Bank Transfer,Annually,0,989,1,Low,True,Mid Value
1936,19,Male,Blouse,Clothing,68,North Carolina,XL,Violet,Spring,4.8,No,Free Shipping,No,No,45,Cash,Fortnightly,0,3060,5,High,True,High Value
1937,70,Male,Jewelry,Accessories,60,Minnesota,S,Teal,Summer,4.3,No,2-Day Shipping,No,No,44,Paypal,Every 3 Months,0,2640,2,High,True,High Value
1938,43,Male,Socks,Clothing,53,Delaware,M,Olive,Summer,4.5,No,2-Day Shipping,No,No,11,Bank Transfer,Monthly,0,583,3,High,True,Low Value
1939,46,Male,Jeans,Clothing,23,Kentucky,L,Blue,Spring,3.8,No,Standard,No,No,39,Debit Card,Bi-Weekly,0,897,4,Neutral,True,Mid Value
1940,66,Male,Gloves,Accessories,57,Ohio,L,Magenta,Winter,3.7,No,Store Pickup,No,No,20,Paypal,Every 3 Months,0,1140,2,Neutral,True,Mid Value
1941,50,Male,Hat,Accessories,89,Alaska,L,Gray,Fall,3.9,No,2-Day Shipping,No,No,48,Paypal,Fortnightly,0,4272,5,Neutral,True,High Value
1942,55,Male,Shoes,Footwear,99,Vermont,XL,Peach,Winter,3.3,No,Standard,No,No,46,Credit Card,Quarterly,0,4554,2,Neutral,True,High Value
1943,63,Male,Pants,Clothing,28,Alabama,M,Cyan,Fall,3.4,No,Express,No,No,22,Paypal,Monthly,0,616,3,Neutral,True,Low Value
1944,32,Male,Socks,Clothing,53,Wisconsin,L,Violet,Summer,3.8,No,Next Day Air,No,No,45,Cash,Annually,0,2385,1,Neutral,True,High Value
1945,30,Male,Hoodie,Clothing,45,Arkansas,M,Gold,Winter,2.7,No,Free Shipping,No,No,49,Cash,Every 3 Months,0,2205,2,Low,True,Mid Value
1946,35,Male,Hoodie,Clothing,38,Georgia,M,Gold,Winter,2.9,No,2-Day Shipping,No,No,9,Credit Card,Every 3 Months,0,342,2,Low,True,Low Value
1947,59,Male,Pants,Clothing,49,Louisiana,M,White,Summer,4.5,No,Standard,No,No,41,Credit Card,Quarterly,0,2009,2,High,True,Mid Value
